Date	Governorate	District	Sub-District	Male	Female	Age 1	Age 2	Age 3	Age 4	Age 5	Age 6	Age 7	Age 8	Age 9	Age 10	Age 11	Age 12	Age 13	Nutrition 1	Nutrition 2	Nutrition 3	Nutrition 4	Nutrition 5	Nutrition 6	Nutrition 7	Nutrition 8	Nutrition 9	Nutrition 10	Nutrition 11	Nutrition 12	Nutrition 13	Nutrition 14	Nutrition 15	Nutrition 16	Family planning 1	Family planning 2	Family planning 3	Family planning 4	Family planning 5	Family planning 6	Family planning 7	Family planning 8	ANC 1	ANC 2	ANC 3	ANC 4	ANC 5	ANC 6	ANC 7	ANC 8	ANC 9	ANC 10	PNC 1	PNC 2	PNC 3	PNC 4	PNC 5	PNC 6	PNC 7	PNC 8	PNC 9	PNC 10	PNC 11	PNC 12	PNC 13	PNC 14	Newborn 1	Newborn 2	Newborn 3	Newborn 4	Newborn 5	Newborn 6	Newborn 7	Newborn 8	Newborn 9	Newborn 10	Newborn 11	Interventions 1	Interventions 2	Interventions 3	Interventions 4	Interventions 5	Interventions 6	Interventions 7	Interventions 8	BabyServices 1	BabyServices 2	BabyServices 3	BabyServices 4	BabyServices 5	BabyServices 6	BabyServices 7	BabyServices 8	BabyServices 9	BabyServices 10	BabyServices 11	BabyServices 12	BabyServices 13	BabyServices 14	BabyServices 15	BabyServices 16	IMCI 1	IMCI 2	IMCI 3	IMCI 4	IMCI 5	IMCI 6	IMCI 7	IMCI 8	IMCI 9	IMCI 10	IMCI 11	IMCI 12	IMCI 13	IMCI 14	IMCI 15	IMCI 16	IMCI 17	IMCI 18	IMCI 19	IMCI 20	IMCI 21	IMCI 22	IMCI 23	IMCI 24	IMCI 25	IMCI 26	IMCI 27	IMCI 28	IMCI 29	IMCI 30	IMCI 31	IMCI 32	IMCI 33	Surveillance 1	Surveillance 2	Surveillance 3	Surveillance 4	Surveillance 5	Surveillance 6	Surveillance 7	Surveillance 8	Surveillance 9	Surveillance 10	Surveillance 11	Surveillance 12	Surveillance 13	Surveillance 14	Surveillance 15	Malaria 1	Malaria 2	Malaria 3	Malaria 4	Malaria 5	C4D 1	C4D 2	C4D 3	C4D 4	C4D 5	C4D 6	C4D 7	C4D 8	C4D 9	C4D 10	C4D 11	C4D 12	C4D 13	C4D 14	C4D 15	C4D 16	C4D 17	C4D 18	C4D 19	C4D 20	C4D 21	C4D 22	EPI 1	EPI 2	EPI 3	EPI 4	EPI 5	EPI 6	EPI 7	EPI 8	EPI 9	EPI 10	EPI 11	EPI 12	EPI 13	EPI 14	EPI 15	EPI 16	EPI 17	EPI 18	EPI 19	EPI 20	EPI 21	EPI 22	EPI 23	EPI 24	EPI 25	EPI 26	EPI 27	EPI 28	EPI 29	EPI 30	EPI 31	EPI 32	EPI 33	EPI 34	EPI 35	EPI 36	EPI 37	EPI 38	EPI 39	EPI 40	EPI 41	EPI 42	EPI 43	EPI 44	All
05/01/2019	Sa'dah	Haydan	Maran Wald Yahya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	13	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78
05/01/2019	Sa'dah	Haydan	Maran Wald Yahya	26	78	11	17	22	2	1	2	2	5	7	17	19	3	2	0	20	14	3	0	2	0	0	10	10	18	6	0	7	0	12	1	0	0	0	0	0	0	0	2	3	5	7	17	0	0	0	0	17	0	2	2	0	0	2	0	2	0	0	0	0	0	1	1	1	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	15	10	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	0	0	0	0	0	3	2	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	47	10	15	0	0	5	3	2	4	7	4	2	0	0	17	25	0	0	1	0	95	517	5	17	0	0	1	1	2	0	1	1	2	1	1	2	1	1	2	1	0	0	0	0	0	0	1	1	0	1	1	0	2	2	2	0	1	1	1	2	1	0	2	3	0	1294
05/01/2019	Sa'dah	Majz	Unknown	9	17	0	9	0	1	0	1	2	1	2	3	3	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	5	0	0	0	0	0	0	5	5	2	1	11	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	3	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	9	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423
05/01/2019	Sa'dah	Haydan	Maran Wald Yahya	45	50	10	40	10	3	3	1	3	5	5	10	5	5	5	0	13	9	5	6	0	0	0	10	5	20	10	0	0	0	8	0	2	3	4	1	7	0	0	10	1	3	0	11	0	1	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	10	20	0	4	2	2	5	2	0	18	0	7	10	0	0	0	0	0	3	3	4	1	2	0	0	0	5	0	0	1	0	0	7	1	1	15	20	0	3	0	0	0	0	0	0	2	3	2	5	2	3	2	0	0	0	0	0	3	1	2	5	12	2	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	30	40	0	10	0	0	5	0	0	5	0	0	0	10	0	10	4	0	5	6	5	60	541	5	13	0	0	0	0	5	0	0	0	5	0	0	5	0	0	0	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1338
05/01/2019	Sa'dah	Majz	Dahyan	5	4	0	0	0	0	1	0	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	4	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158
05/01/2019	Sa'dah	Haydan	Wald Ayish	120	200	15	20	35	7	5	8	8	20	25	70	80	15	12	0	214	35	1	0	0	0	36	55	21	21	10	10	0	0	3	0	0	0	0	0	0	0	0	5	7	5	0	14	0	3	0	4	3	3	1	4	0	0	4	0	4	0	0	0	0	0	0	2	2	0	4	2	2	3	4	0	0	0	0	0	0	0	1	5	0	0	4	3	2	1	1	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	30	10	5	0	0	14	60	0	10	20	10	30	40	0	15	0	10	334	1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3492
05/01/2019	Sa'dah	Razih	Al Ghur	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	6	0	0	0	0	6	7	3	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	7	0	27	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220
05/01/2019	Sa'dah	Majz	Majz	36	22	7	9	7	5	5	6	7	20	3	4	5	3	2	0	35	0	12	0	0	0	16	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	7	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	10	5	7	2	6	4	0	0	0	0	0	0	4	3	5	4	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	36	0	0	0	0	17	0	0	16	114	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059
05/01/2019	Sa'dah	Haydan	Wald Ayish	0	0	4	17	7	0	0	11	8	10	9	7	5	4	9	0	33	14	5	0	0	0	0	7	13	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	2	0	0	2	0	3	7	3	2	6	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	30	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641
05/01/2019	Sa'dah	Haydan	Dhuayb As Sufla	52	145	20	30	30	2	4	13	16	15	18	12	12	10	15	0	94	13	10	0	0	0	23	55	55	10	8	5	0	0	9	0	1	2	10	3	5	5	5	1	2	3	2	15	0	0	0	0	0	3	2	2	1	0	0	52	0	0	0	0	0	0	0	1	1	0	2	2	4	2	2	0	0	0	16	10	2	3	0	0	0	0	1	1	2	3	2	0	0	0	0	0	2	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	181	80	20	1	5	6	1	5	7	50	3	5	2	5	23	30	0	16	0	7	266	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3018
05/01/2019	Sa'dah	Haydan	Maran Wald Yahya	10	16	0	0	0	0	0	1	2	2	1	3	4	4	9	0	8	2	0	0	0	0	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	3	0	0	0	0	4	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	15	117	4	6	0	0	2	5	3	0	0	5	3	2	5	3	2	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346
05/01/2019	Sa'dah	Majz	Dahyan	12	27	1	5	3	1	0	3	5	2	7	3	4	3	2	0	20	3	1	0	0	0	4	0	5	7	2	2	0	0	4	0	0	0	0	0	0	0	0	2	2	3	1	8	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	3	5	2	3	4	8	0	0	0	0	3	2	4	8	3	5	5	0	0	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	4	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596
05/01/2019	Sa'dah	Razih	Ash Shawariq	20	78	15	40	20	0	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	75	1	3	1	0	0	1	0	2	0	1	2	3	0	1	4	1	0	0	0	20	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
05/01/2019	Sa'dah	Razih	Ash Shawariq	8	14	2	2	3	1	1	0	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	3	5	1	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	8	3	0	0	0	0	13	2	11	7	0	0	12	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	13	0	9	0	0	0	11	0	0	7	0	9	0	0	0	2	9	0	60	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538
05/01/2019	Sa'dah	Sahar	Bani Owayr	2	9	6	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	6	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	47	38	0	3	0	0	4	5	5	5	3	3	4	8	23	0	4	7	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	17	0	0	0	0	0	0	0	0	0	1	3	20	0	0	2	0	0	0	0	0	12	13	3	2	4	8	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	73	3	2	0	1	0	0	0	0	1	1	1	2	0	2	1	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	0	0	6	9	29	0	0	7	0	4	1	6	1	2	6	0	20	2	0	0	0	0	0	0	25	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	39	0	0	0	0	0	0	0	0	0	0	0	0	27	28	10	1	0	0	0	0	14	9	10	1	7	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	38	0	3	0	0	0	0	0	1	2	0	0	0	1	0	5	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	14	63	4	3	0	0	0	0	0	0	0	1	3	7	19	0	0	6	0	0	0	0	17	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	3	7	2	18	3	0	0	0	0	12	5	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	0	0	1	3	5	0	0	1	2	3	3	0	4	1	8	0	13	0	0	0	0	0	2	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	3	1	0	0	0	0	2	0	34	1	8	13	15	0	0	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	1	1	2	1	0	0	1	2	0	1	0	0	2	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	24	16	0	10	3	3	2	4	6	1	3	11	3	6	3	0	30	4	2	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	0	0	0	0	0	0	0	0	0	0	7	5	2	4	11	0	10	0	0	0	0	0	11	5	6	6	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396
06/01/2019	Ibb	Al Qafr	Bani Mubariz	3	15	0	4	2	4	0	0	0	1	1	2	1	1	2	0	4	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	2	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	1	1	0	0	3	1	1	0	1	2	3	2	0	0	3	0	2	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132
06/01/2019	Ibb	Al Qafr	Bani Mubariz	0	0	6	7	1	4	1	9	7	9	9	2	8	1	1	0	11	1	0	0	0	0	4	5	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	2	0	0	0	0	0	0	0	0	0	0	15	10	0	6	7	6	0	0	0	0	3	2	7	6	15	10	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	36	3	3	1	0	7	0	0	2	4	0	0	10	5	0	0	3	3	2	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	6	19	0	2	3	0	0	0	1	4	3	0	2	0	2	0	9	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	2	6	3	1	2	0	0	0	0	1	0	2	1	4	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	5	3	1	0	0	0	0	0	1	1	2	0	1	4	3	1	6	6	15	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	12	26	5	12	8	0	0	6	0	0	0	1	4	3	5	0	36	1	0	0	0	0	1	39	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	25	0	0	0	0	0	0	0	0	0	0	5	17	12	8	12	25	0	0	0	0	6	21	16	9	5	17	39	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	10	20	6	0	0	0	0	0	4	0	0	0	7	0	15	20	9	18	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619
06/01/2019	Ibb	Al Qafr	Himyar	21	17	0	0	0	0	0	1	0	11	2	7	14	2	1	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	35	3	0	0	0	0	0	0	0	0	0	0	15	16	15	14	12	15	0	0	0	0	0	0	12	15	15	16	38	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	10	20	1	2	0	2	1	0	0	1	0	1	3	3	1	1	5	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453
06/01/2019	Ibb	Al Qafr	Bani Sayf Al Aali	37	25	5	7	5	0	1	4	3	4	3	9	0	0	0	0	13	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	3	0	1	0	0	0	0	3	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	5	4	3	0	0	0	4	10	4	5	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	0	2	1	0	0	9	5	7	5	0	0	7	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285
